image_url,file_name,status,error
https://cdn.lookastic.com/tan-leather-tote-bag-original-8914837.jpg,data\images\tan-leather-tote-bag-original-8914837.jpg,success,
https://cdn.lookastic.com/black-suede-crossbody-bag-original-2350905.jpg,data\images\black-suede-crossbody-bag-original-2350905.jpg,success,
https://cdn.lookastic.com/pink-necklace-original-3980191.jpg,data\images\pink-necklace-original-3980191.jpg,success,
https://cdn.lookastic.com/black-wide-leg-pants-original-4511871.jpg,data\images\black-wide-leg-pants-original-4511871.jpg,success,
https://cdn.lookastic.com/black-leather-ballerina-shoes-original-1620069.jpg,data\images\black-leather-ballerina-shoes-original-1620069.jpg,success,
https://cdn.lookahttps://cdn.lookastic.com/looks/coat-sheath-dress-pumps-large-107835.jpg,data\images\coat-sheath-dress-pumps-large-107835.jpg,success,
https://cdn.lookastic.com/looks/tan-wool-sheath-dress-black-suede-pumps-yellow-leather-handbag-large-107820.jpg,data\images\tan-wool-sheath-dress-black-suede-pumps-yellow-leather-handbag-large-107820.jpg,success,
https://cdn.lookastic.com/black-leather-wedge-sandals-original-1642101.jpg,data\images\black-leather-wedge-sandals-original-1642101.jpg,success,
https://cdn.lookastic.com/looks/biker-jacket-maxi-dress-low-top-sneakers-large-107814.jpg,data\images\biker-jacket-maxi-dress-low-top-sneakers-large-107814.jpg,success,
https://cdn.lookastic.com/looks/blazer-maxi-dress-high-top-sneakers-large-107815.jpg,data\images\blazer-maxi-dress-high-top-sneakers-large-107815.jpg,success,
https://cdn.lookastic.com/looks/purple-leopard-sheath-dress-burgundy-suede-heeled-sandals-burgundy-leather-waist-belt-large-107813.jpg,data\images\purple-leopard-sheath-dress-burgundy-suede-heeled-sandals-burgundy-leather-waist-belt-large-107813.jpg,success,
https://cdn.lookastic.com/looks/beige-leopard-midi-dress-gold-leather-pumps-black-leather-waist-belt-large-107818.jpg,data\images\beige-leopard-midi-dress-gold-leather-pumps-black-leather-waist-belt-large-107818.jpg,success,
ps://cdn.lookastic.com/white-leather-belt-original-1663827.jpg,data\images\white-leather-belt-original-1663827.jpg,success,
https://cdn.lookasstic.com/looks/sheath-dress-flat-sandals-clutch-large-107817.jpg,data\images\sheath-dress-flat-sandals-clutch-large-107817.jpg,success,
https://cdn.lookastic.com/tan-vertical-striped-sleeveless-top-original-3997337.jpg,data\images\tan-vertical-striped-sleeveless-top-original-3997337.jpg,success,
https://cdn.lookastic.com/looks/dress-shirt-wide-leg-pants-ballerina-shoes-large-107808.jpg,data\images\dress-shirt-wide-leg-pants-ballerina-shoes-large-107808.jpg,success,
https://cdn.lookastic.com/white-leather-crossbody-bag-original-2350563.jpg,data\images\white-leather-crossbody-bag-original-2350563.jpg,success,
https://cdn.lookastic.com/gold-earrings-original-3980711.jpg,data\images\gold-earrings-original-3980711.jpg,success,
https://cdn.lookastic.com/looks/blazer-wide-leg-pants-crossbody-bag-large-107801.jpg,data\images\blazer-wide-leg-pants-crossbody-bag-large-107801.jpg,success,
https://cdn.lookastic.com/blue-denim-crew-neck-t-shirt-original-8599620.jpg,data\images\blue-denim-crew-neck-t-shirt-original-8599620.jpg,success,
https://cdn.https://cdn.lookastic.com/looks/brown-leopard-bodycon-dress-black-satin-pumps-dark-brown-leopard-clutch-large-107816.jpg,data\images\brown-leopard-bodycon-dress-black-satin-pumps-dark-brown-leopard-clutch-large-107816.jpg,success,
https://cdn.lookastic.com/white-silk-dress-shirt-original-1278303.jpg,data\images\white-silk-dress-shirt-original-1278303.jpg,success,
httlookastic.com/navy-and-white-polka-dot-wide-leg-pants-original-4513078.jpg,data\images\navy-and-white-polka-dot-wide-leg-pants-original-4513078.jpg,success,
https://cdn.lookastic.com/looks/blue-denim-crew-neck-t-shirt-navy-and-white-polka-dot-wide-leg-pants-green-suede-ballerina-shoes-large-107766.jpg,data\images\blue-denim-crew-neck-t-shirt-navy-and-white-polka-dot-wide-leg-pants-green-suede-ballerina-shoes-large-107766.jpg,success,
https://cdn.lookastic.com/looks/sleeveless-top-wide-leg-pants-flat-sandals-large-107772.jpg,data\images\sleeveless-top-wide-leg-pants-flat-sandals-large-107772.jpg,success,
https://cdn.lookastic.com/white-and-black-leather-flat-sandals-original-9737996.jpg,data\images\white-and-black-leather-flat-sandals-original-9737996.jpg,success,
https://cdn.lookastic.com/silver-watch-original-9550590.jpg,data\images\silver-watch-original-9550590.jpg,success,
https://cdn.lookastic.com/black-chinos-original-464814.jpg,data\images\black-chinos-original-464814.jpg,success,
https://cdn.lookastic.com/grey-crew-neck-t-shirt-original-389232.jpg,data\images\grey-crew-neck-t-shirt-original-389232.jpg,success,
https://cdn.lookastic.com/looks/blazer-crew-neck-sweater-chinos-large-109206.jpg,data\images\blazer-crew-neck-sweater-chinos-large-109206.jpg,success,
https://cdn.lookastic.com/brown-leather-double-monks-original-516906.jpg,data\images\brown-leather-double-monks-original-516906.jpg,success,
https://cdn.lookastic.com/beige-canvas-low-top-sneakers-original-10384747.jpg,data\images\beige-canvas-low-top-sneakers-original-10384747.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-sweater-chinos-double-monks-large-109200.jpg,data\images\crew-neck-sweater-chinos-double-monks-large-109200.jpg,success,
https://cdn.lookastic.com/black-leather-duffle-bag-original-4543897.jpg,data\images\black-leather-duffle-bag-original-4543897.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-chinos-low-top-sneakers-large-109204.jpg,data\images\long-sleeve-shirt-chinos-low-top-sneakers-large-109204.jpg,success,
https://cdn.lookastic.com/brown-leather-watch-original-9558336.jpg,data\images\brown-leather-watch-original-9558336.jpg,success,
https://cdn.lookastic.com/black-leather-oxford-shoes-original-3307259.jpg,data\images\black-leather-oxford-shoes-original-3307259.jpg,success,
https://cdn.lookastic.com/tan-shorts-original-484704.jpg,data\images\tan-shorts-original-484704.jpg,success,
https://cdn.lookastic.com/looks/short-sleeve-shirt-chinos-low-top-sneakers-large-109213.jpg,data\images\short-sleeve-shirt-chinos-low-top-sneakers-large-109213.jpg,success,
https://cdn.lookastic.com/gold-watch-original-9550743.jpg,data\images\gold-watch-original-9550743.jpg,success,
https://cdn.lookastic.com/navy-leather-backpack-original-2371623.jpg,data\images\navy-leather-backpack-original-2371623.jpg,success,
https://cdn.lookastic.com/black-sunglasses-original-9639748.jpg,data\images\black-sunglasses-original-9639748.jpg,success,
https://cdn.lookastic.com/black-crew-neck-sweater-original-402390.jpg,data\images\black-crew-neck-sweater-original-402390.jpg,success,
https://cdn.lookastic.com/black-leather-watch-original-9558291.jpg,data\images\black-leather-watch-original-9558291.jpg,success,
